filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,co2_mean,co2_mean,h2o_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean,T. aire
2018-07-01T213000_AIU-0962.ghg,07/01/2018,21:50:00,182.909,0,6000,6000,0.05,0,-28.47,0,9.67,1,25.59,0,0.22,1,1.04,,-2.0865224129,-1.7852663037,0.8923566948,-4.08E-02,-9999,-3.77E-12,-1.57E-13,-9999,13.6277268286,359.3470121168,364.8094283523,0.2,0,567.8427922615,14.9733417259,15.2009507561,0.2,0,-9999,-9999,-9999,-9999,0,305.6005976461,304.1543118145,99463.7969620734,1.1328811928,1013.997870128,2.55E-02,1.43E-02,1.06E-02,1482.6210159029,4479.3339873704,9.32E-03,33.09913974,2996.7129714675,286.016202879,-0.4474623983,-2.4208601822,0.24486798,2.4740143386,-4.24E-15,-2.77E-16,2.4740143386,4.0593330698,240.4721388609,259.5278611391,5.6802055956,-9999,0.2057312128,0.2016736664,26.6066857145,0.1022299444,-2.945170368,-0.1204809842,0,26.1715205751,-3.9716292177,8.9838361043,22.3710221546,34.1172203125,47.8498865897,71.6878495024,4.73E-02,1.0138423771,-27.4368313752,1.0217890167,8.5972861379,1.1245228878,22.7585394288,1.1245228878,0.1966068655,1.1245228878,-9999,1,800000009,800000019,800000009,800000019,800000009,800001009,899999999,899999999,89999,89999,89,89,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.1980638003,0.156508831,4.88E-02,4.08E-02,39.0792694747,7.46E-03,-9999,-2.39E-02,0.5901548206,5.10E-03,-9999,98700.8344309895,359.3285360257,364.7907501557,14.9724413381,15.2000363077,12.3138382037,96.8825485681,97.3856409785,96.3794613775,1.0061950266,2.96E-04,2.2924737242,9.3136777525,-878.2455214437,1.26E-05,2.65E-05,1.12E-05,9999.990234375,9999.990234375,9999.990234375,31.0043118145
2018-07-01T213000_AIU-0962.ghg,07/01/2018,22:00:00,182.916,0,6000,6000,0.04,0,-18.91,0,-1.49,2,21.25,0,-0.03,2,0.86,,-1.0828069912,2.1543445739,-9.19E-02,4.93E-02,-9999,7.46E-12,3.14E-13,-9999,13.6274920261,359.0848179513,364.595274181,0.2,0,573.5818692162,15.1138992188,15.3458346166,2.1,0,-9999,-9999,-9999,-9999,0,305.5089877726,304.0496161608,99463.7969620734,1.1332117797,1014.0720406009,2.55E-02,-2.21E-03,1.07E-02,1496.471466282,4452.6623906896,9.41E-03,33.6084646662,2956.1909244076,286.15833047,-0.1396169705,-2.6571857227,0.2340970628,2.6711290306,-3.15E-15,5.47E-16,2.6711290306,4.1154035832,233.007736216,266.992263784,5.0278377151,-9999,0.1811000633,0.1964266986,27.3260524418,9.95E-02,12.6789063078,-9.09E-02,1,32.8028793101,14,30,63,119,262,1157,3.67E-02,1.0136872872,-18.6776410571,1.022113907,-1.3206949649,1.1293638412,18.811883296,1.1293638412,-3.02E-02,1.1293638412,-9999,1,800000009,800000019,800000009,800000019,800000009,800001009,899999999,899999999,89999,89999,89,89,0,0,0,2,12,5,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.2055839263,0.1354001688,5.19E-02,3.90E-02,43.4551423685,8.32E-03,-9999,-1.63E-02,0.4877362505,-7.83E-04,-9999,98706.9984179687,359.0321838287,364.541617935,15.1129945748,15.344917203,12.4567928566,96.8706225586,97.3744238129,96.3668245252,1.007601931,2.97E-04,2.285756559,9.2818503504,-877.5789214274,1.37E-05,2.83E-05,1.18E-05,9999.990234375,9999.990234375,9999.990234375,30.8996161608
2018-07-01T220000_AIU-0962.ghg,07/01/2018,22:10:00,182.923,0,6000,6000,0.05,0,-26.75,0,13.61,0,41.97,0,0.31,0,2.32,0,-6.7199300344,-2.6855501607,0.6990761905,-6.14E-02,-9999,-1.24E-11,-5.12E-13,-8.45E-14,13.7077724581,361.0902379981,366.5659459168,0.2,0,567.0734273906,14.9378521918,15.16437539,0.2,0,9.36E-02,2.368825567,2.4047473272,0,0,305.5147081172,303.3931936601,98245.3439433787,1.1217696358,1013.9933394774,2.57E-02,2.01E-02,1.05E-02,1467.9680876665,4290.4884263042,9.35E-03,34.2144749457,2822.5203386378,285.8645635089,0.1231752566,-2.4731157527,0.2309363184,2.4869268693,-2.62E-16,-9.02E-16,2.4869268693,4.1119417828,227.1486997977,272.8513002023,5.328169012,-9999,0.2071874076,0.2183155554,28.6668156373,9.49E-02,-1.9661978055,-0.1135269586,0,25.4818013051,-3.8669616575,8.7470777981,21.7814604963,33.2181015845,46.5888597894,69.7986015664,4.75E-02,1.0137320824,-25.5267107706,1.0214041311,12.1285007825,1.1219327214,37.4050213206,1.1219327214,0.2771543544,1.1219327214,1.9490050481,1.2135016896,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,4,0,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,101,0,6000,6000,0,6,6000,6000,6000,6000,100,0.227848834,0.1558990391,5.29E-02,4.34E-02,88.72446484,2.08E-02,3.36E-04,-2.24E-02,0.9749265968,7.22E-03,1.95E-03,98711.0908190104,361.0127564545,366.4875489782,14.9369303779,15.1634517827,12.2790485129,96.8646647409,97.3690895449,96.3602470334,1.0088386446,2.97E-04,2.3516675141,10.2407673893,-845.7487706502,1.14E-05,2.35E-05,9.46E-06,9999.990234375,9999.990234375,9999.990234375,30.2431936601
2018-07-01T220000_AIU-0962.ghg,07/01/2018,22:20:00,182.93,0,6000,6000,0.01,1,-15.98,0,5.85,0,31.99,0,0.13,0,0.93,0,-2.493539946,0.597117516,1.9158161528,1.36E-02,3.70E-02,-1.64E-11,-6.71E-13,-1.15E-13,13.925610305,366.5813554187,372.1551046764,0.2,0,568.9411053142,14.9769523182,15.2046719652,0.2,0,9.79E-02,2.4727079197,2.5103046325,0,0,305.2843726756,303.1498268316,98251.0972745969,1.1227192363,1014.0077499995,2.57E-02,8.66E-03,1.05E-02,1471.896713922,4231.0469873473,9.37E-03,34.788002079,2759.1502734253,285.9053500257,0.5007734734,-1.8669562367,0.1635624247,1.9398588423,7.52E-15,-1.18E-15,1.9398588423,3.4150749742,214.984995398,285.015004602,4.8367314947,-9999,0.1069329114,0.1732419413,6.5997429225,0.4121372653,-2.7322319951,-0.131247707,1,50.535290907,22,49,109,219,530,2897,1.26E-02,1.0194032649,-15.1882464378,1.035281531,4.8861823341,1.1968185505,26.7275930956,1.1968185505,0.1116300498,1.1968185505,0.6981107316,1.3674896238,800000009,800000019,800000009,800000009,800001019,800101119,899999999,899999999,89999,89999,89,89,7,0,0,1,17,12,1,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.2133178401,0.1068291419,2.63E-02,4.81E-02,247.8234658495,9.78E-03,3.92E-04,-1.33E-02,0.6960575768,2.91E-03,6.98E-04,98716.3360820312,366.5084439844,372.082124642,14.9760126451,15.2037193619,12.3196104747,96.8641521136,97.3696401838,96.3586697057,1.0109656481,2.97E-04,2.5607865563,10.1725534105,-846.0820706584,1.18E-05,2.37E-05,9.30E-06,9999.990234375,9999.990234375,9999.990234375,29.9998268316
2018-07-01T220000_AIU-0962.ghg,07/01/2018,22:30:00,182.937,0,6000,6000,0.01,0,-12.06,0,2.92,0,18.75,0,0.07,0,0.80,0,-3.2980739171,1.4032820952,-1.3135260187,3.20E-02,-2.32E-02,-4.56E-12,-1.89E-13,-3.15E-14,13.7932795032,362.8203925212,368.3712754109,0.2,0,572.8648229424,15.0687180575,15.2992582668,0.2,0,9.54E-02,2.4076846561,2.4445204455,0,0,304.9746586151,302.8282710484,98247.844875306,1.1238349622,1014.049165368,2.56E-02,4.32E-03,1.06E-02,1480.8661943407,4153.6068643472,9.43E-03,35.6525362824,2672.7406700066,285.9981123509,0.364551728,-1.9218287566,0.1711692678,1.9635739483,4.98E-16,-3.30E-16,1.9635739483,3.48785264,219.2591758234,280.7408241766,5.0009525923,-9999,0.1006020754,0.1065481012,7.2821655547,0.3735152654,-4.1307829542,-0.1051701511,1,54.8609720983,24,54,118,239,577,3163,1.12E-02,1.0187429384,-11.5598835087,1.0337717142,2.4556899633,1.1886529623,15.7772171477,1.1886529623,5.61E-02,1.1886529623,0.607576632,1.3512244713,800000009,800000009,800000009,800000009,800001019,800101119,899999999,899999999,89999,89999,89,89,8,0,0,2,24,12,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,9.42E-02,9.82E-02,2.07E-02,4.68E-02,109.9431942815,3.55E-03,2.86E-04,-1.01E-02,0.4104966891,1.46E-03,6.08E-04,98712.8311002604,362.7627641933,368.3129923313,15.0676472794,15.2981650349,12.4120425249,96.8501851641,97.35651039,96.3438610903,1.0126475459,2.97E-04,2.4126278785,10.0989161693,-839.0827704875,1.18E-05,2.32E-05,9.70E-06,9999.990234375,9999.990234375,9999.990234375,29.6782710484
2018-07-01T223000_AIU-0962.ghg,07/01/2018,22:40:00,182.944,0,6000,6000,0.01,1,-6.68,1,1.35,1,14.44,1,0.03,1,0.58,,5.5918747038,1.3478198874,-0.3038439014,3.08E-02,-9999,-2.19E-12,-9.18E-14,-9999,13.7743965067,361.9553703477,367.5257376011,0.2,0,576.7845609322,15.1564004464,15.3896521775,0.2,0,-9999,-9999,-9999,-9999,0,304.8279360148,303.3677390718,99463.7969620734,1.1357408583,1014.0747407639,2.55E-02,1.99E-03,1.07E-02,1500.6592652748,4282.5028642619,9.44E-03,35.0416406676,2781.8435989871,286.2010761254,0.6786041237,-1.4495831084,0.1368003237,1.6063963002,-5.75E-15,-1.59E-16,1.6063963002,2.4582176027,204.9139465085,295.0860534915,4.8852117663,-9999,0.1069619701,0.115424042,15.9415882133,0.1706228993,-4.9624985248,-5.42E-02,1,34.231772165,15,33,69,134,306,1478,1.28E-02,1.0162606789,-6.4733181647,1.0243518121,1.1975547083,1.1238138675,12.8475291341,1.1238138675,2.74E-02,1.1238138675,-9999,1,800000009,800000019,800000009,800000019,800001119,800001119,899999999,899999999,89999,89999,89,89,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,5999,0,0,0,0,101,0,6000,6000,0,16,6000,6000,6000,6000,100,4.99E-02,0.1683865953,1.25E-02,2.44E-02,135.0945678389,2.27E-03,-9999,-5.62E-03,0.3323699181,7.08E-04,-9999,98711.824297526,361.8334375008,367.4018977395,15.1550643879,15.3882828209,12.4999413784,96.8389706726,97.3465966784,96.3313423564,1.0152640557,2.96E-04,2.4067950446,8.1786007775,-815.2518199056,1.10E-05,2.21E-05,9.39E-06,9999.990234375,9999.990234375,9999.990234375,30.2177390718
2018-07-01T223000_AIU-0962.ghg,07/01/2018,22:50:00,182.951,0,6000,6000,0.03,0,-25.06,0,-3.65,1,50.32,0,-0.08,1,2.04,,-1.6728877487,4.472177729,2.8189613091,0.1021773171,-9999,2.44E-11,1.02E-12,-9999,14.085320308,369.9772253063,375.7819914105,0.2,0,588.0855359588,15.4471641454,15.6895227791,2.1,0,-9999,-9999,-9999,-9999,0,304.6938858058,303.2064426532,99463.7969620734,1.136221635,1014.230139523,2.55E-02,-5.41E-03,1.09E-02,1529.3061920708,4243.0242673184,9.62E-03,36.0428339722,2713.7180752476,286.4906989925,5.67E-02,-2.0405975212,0.1836528874,2.0496288857,1.38E-14,1.73E-15,2.0496288857,3.5467523467,228.4091196137,271.5908803863,5.140768119,-9999,0.1659633377,0.2114141825,15.8736143322,0.1713535395,6.8612081324,-0.131009219,1,26.0466037012,11,25,52,101,228,1083,3.08E-02,1.0153196268,-24.7796854512,1.0248038033,-3.2126656627,1.1367041871,44.2665342541,1.1367041871,-7.34E-02,1.1367041871,-9999,1,800000009,800000019,800000009,800000019,800001109,800001109,899999999,899999999,89999,89999,89,89,5,0,0,6,10,4,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.2127856507,0.1699961221,4.00E-02,6.24E-02,428.5222623843,5.58E-02,-9999,-2.15E-02,1.1450214207,-1.90E-03,-9999,98700.6250052083,369.9091981746,375.7114696802,15.4459253864,15.6883068776,12.784560926,96.8240972672,97.3321634623,96.3160242666,1.0161290926,2.95E-04,2.7805588433,7.9906454257,-816.0850699259,1.10E-05,2.21E-05,9.60E-06,9999.990234375,9999.990234375,9999.990234375,30.0564426532
2018-07-01T223000_AIU-0962.ghg,07/01/2018,23:00:00,182.958,0,6000,6000,0.03,0,-16.74,0,1.02,2,23.78,0,0.02,2,0.96,,-1.6744856211,8.7997386847,-3.0851898428,0.2010188793,-9999,-2.24E-12,-9.92E-14,-9999,13.7533464998,361.2008545217,367.0811263771,0.2,0,609.9510239029,16.018998071,16.2797838979,1.9,0,-9999,-9999,-9999,-9999,0,304.5868288981,303.0450930465,99463.7969620734,1.1365838962,1014.5407692879,2.55E-02,1.50E-03,1.13E-02,1585.6293999329,4203.7818572448,9.98E-03,37.719117066,2618.1524573119,287.0464857958,-0.1083725986,-2.1637025196,0.1834997494,2.1741723417,-2.13E-15,-1.63E-16,2.1741723417,3.2844880777,232.8673571816,267.1326428184,4.8415129405,-9999,0.1515584742,0.106280276,18.0956625137,0.1503122639,-16.4725252787,-9.58E-02,1,31.9139896578,14,30,64,123,277,1306,2.57E-02,1.0148363796,-16.3752224448,1.0238562681,0.8968909438,1.1330773508,20.9839629019,1.1330773508,2.05E-02,1.1330773508,-9999,1,800000009,800000019,800000009,800000019,800000009,800001009,899999999,899999999,89999,89999,89,89,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.1217609149,6.10E-02,2.98E-02,3.90E-02,56.9593409612,1.25E-02,-9999,-1.42E-02,0.5429037223,5.30E-04,-9999,98695.0488834635,361.1699020014,367.0494264435,16.0180419711,16.2788162168,13.3415459204,96.8097653389,97.3170671145,96.3024631971,1.0146029405,2.95E-04,2.4184958039,7.960486738,-707.595917277,9.90E-06,1.94E-05,8.85E-06,9999.990234375,9999.990234375,9999.990234375,29.8950930465
2018-07-01T230000_AIU-0962.ghg,07/01/2018,23:10:00,182.965,0,6000,6000,0.02,0,-9.30,0,0.88,1,18.72,0,0.02,1,0.76,,-0.6502819851,6.6732749334,0.5040943629,0.1524331938,-9999,-1.64E-12,-7.44E-14,-9999,13.8126490352,362.6347407137,368.7008246566,0.2,0,626.6742880432,16.4525911994,16.7278069691,0.2,0,-9999,-9999,-9999,-9999,0,304.5656293081,302.9824508436,99463.7969620734,1.1366349363,1014.778344024,2.55E-02,1.31E-03,1.16E-02,1628.3226757433,4188.5789912697,1.02E-02,38.8753006482,2560.2563155264,287.456325647,0.2346443373,-2.0604477932,0.1853460323,2.0820317542,1.92E-14,-1.19E-16,2.0820317542,2.9782680539,223.5031304157,276.4968695843,5.1073294392,-9999,0.1182706821,8.97E-02,15.4807229532,0.1757023886,-10.5240059997,-6.82E-02,1,42.4886901713,19,41,87,169,389,1909,1.57E-02,1.0153056096,-9.0703485509,1.0249390832,0.7764202768,1.1381164801,16.4498197329,1.1381164801,1.77E-02,1.1381164801,-9999,1,800000009,800000019,800000009,800000019,800000009,800001009,899999999,899999999,89999,89999,89,89,7,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,100,0,6000,6000,0,11,6000,6000,6000,6000,100,7.60E-02,7.86E-02,2.48E-02,2.92E-02,82.8022499823,1.91E-02,-9999,-7.86E-03,0.4257510223,4.59E-04,-9999,98696.4712434895,362.5842137376,368.6495414116,16.4514458757,16.7266489317,13.7526314739,96.797735335,97.3046354141,96.2908107363,1.0138306853,2.96E-04,2.4981941231,7.6798895205,-684.2649167074,9.23E-06,1.86E-05,7.37E-06,9999.990234375,9999.990234375,9999.990234375,29.8324508436
2018-07-01T230000_AIU-0962.ghg,07/01/2018,23:20:00,182.972,0,6000,6000,0.01,0,-8.55,0,5.27,0,34.53,0,0.12,0,1.40,,-2.1169958689,3.6483432517,2.8461553718,8.33E-02,-9999,-1.52E-12,-6.86E-14,-9999,14.1280139613,370.7257326685,377.0179557157,0.2,0,636.0195396322,16.6894519263,16.9727172753,0.2,0,-9999,-9999,-9999,-9999,0,304.3835753454,302.7786631189,99463.7969620734,1.137299443,1014.903275445,2.54E-02,7.80E-03,1.18E-02,1651.6398815489,4139.7304288477,1.04E-02,39.897280993,2488.0905472988,287.6761902075,0.772390027,-1.6795763871,0.140072595,1.8539642731,2.28E-17,-1.08E-16,1.8539642731,2.6622913091,205.3036266324,294.6963733676,4.3329980256,-9999,0.1128254264,8.14E-02,14.6200377042,0.1860460318,-1.6221553249,-6.56E-02,1,38.949182017,17,37,79,155,358,1764,1.43E-02,1.0157301438,-8.0824845687,1.0249055585,4.6509160236,1.1331338351,30.4697597309,1.1331338351,0.1062166742,1.1331338351,-9999,1,800000009,800000019,800000009,800000019,800000009,800001109,899999999,899999999,89999,89999,89,89,7,0,1,4,20,18,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,5.93E-02,8.26E-02,2.08E-02,2.90E-02,266.9888880771,6.41E-03,-9999,-7.00E-03,0.7883288622,2.75E-03,-9999,98696.2172324218,370.7279138924,377.0211126309,16.6885857173,16.9718346042,13.9728472917,96.7871563861,97.2940793012,96.2802393023,1.0138399568,2.95E-04,2.7827477632,7.4540048264,-716.4283674927,1.01E-05,1.97E-05,8.70E-06,9999.990234375,9999.990234375,9999.990234375,29.6286631189
2018-07-01T230000_AIU-0962.ghg,07/01/2018,23:30:00,182.979,0,5999,5999,0.04,1,1.05,2,86.91,1,26.95,1,1.98,1,1.09,,-2.492968895,-11.7811342864,-2.3730158573,-0.268992229,-9999,-1.25E-11,-5.47E-13,-9999,13.8845805983,363.9867435163,369.8772445103,0.2,0,607.4937567916,15.925556604,16.183284416,0.2,0,-9999,-9999,-9999,-9999,0,304.0690142566,302.5388402861,99463.7969620734,1.1385255095,1014.4743158534,2.54E-02,0.1285929917,1.13E-02,1576.4272283284,4083.1272428616,9.92E-03,38.6083297082,2506.7000145332,286.9568792148,1.5251438897,-0.173438627,8.28E-02,1.537205252,-3.43E-14,-9.00E-16,1.537205252,2.5117724578,146.487777266,353.512222734,3.0875166524,-9999,0.1952339992,0.4089171474,-616.591281546,-4.41E-03,1.21E-02,4.66E-03,1,15.4116255519,7,13,25,43,84,276,4.19E-02,1.0352467786,6.2469317368,1.0301934365,80.2741726529,1.0827141908,24.8885467683,1.0827141908,1.8328565064,1.0827141908,-9999,1,800000009,800000019,800000009,800000019,800001009,800001009,899999999,899999999,89999,89999,89,89,0,1,0,5,13,6,0,0,0,0,0,0,0,0,0,0,0,5999,0,0,0,0,0,0,5999,5999,0,0,5999,5999,5999,5999,100,5.64E-02,0.7441936091,1.72E-02,6.78E-02,175.7339775383,0.8436890426,-9999,5.41E-03,0.6427692122,4.73E-02,-9999,98702.2326592192,363.9250263833,369.8197996392,15.9239081174,16.1824199943,13.2319646757,96.7804648559,97.2887664467,96.2721532881,1.0166175154,2.95E-04,2.4483919167,7.2312777847,-654.0436232373,9.73E-06,1.89E-05,8.61E-06,9999.990234375,9999.990234375,9999.990234375,29.3888402861
2018-07-01T233000_AIU-0962.ghg,07/01/2018,23:40:00,182.985,0,6000,6000,0.03,1,-18.72,1,6.95,0,44.87,1,0.16,0,1.82,,-7.5236720264,-29.1507744265,0.6278095585,-0.6651153181,-9999,1.40E-11,5.38E-13,-9999,13.9700144555,365.7643074441,370.9736553266,0.1,0,536.3346107055,14.0423661026,14.242362572,0.1,0,-9999,-9999,-9999,-9999,0,303.1624123027,301.8165471244,99463.7969620734,1.1420533999,1013.415241572,2.53E-02,1.03E-02,9.99E-03,1390.851665382,3916.5654692645,8.74E-03,35.5120238969,2525.7138038825,285.0438505304,1.5707872263,0.927387979,1.92E-02,1.8242234664,-2.33E-14,1.00E-15,1.8242234664,3.2096879277,109.4425274841,30.5574725159,0.6043917965,-9999,0.1690235831,0.2940899495,22.4327786496,0.1212511407,-2.6923044321,-9.57E-02,1,21.2928226407,9,20,41,78,172,770,3.21E-02,1.0151795371,-17.9974065192,1.0220903884,6.2374738647,1.1149560835,40.2474610827,1.1149560835,0.1423166106,1.1149560835,-9999,1,800000009,800000019,800000009,800000019,800000009,800011009,899999999,899999999,89999,89999,89,89,1,1,0,3,12,9,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,99,0,6000,6000,0,16,6000,6000,6000,6000,100,0.4398884529,0.1172249261,3.11E-02,5.75E-02,261.9121941858,2.78E-02,-9999,-1.56E-02,1.0343669733,3.66E-03,-9999,98704.1829414062,365.7362464565,370.9465349048,14.0416179674,14.2416247839,11.3403759671,96.7823972155,97.2946097323,96.2701914469,1.0244188411,2.95E-04,2.3185957608,8.4952052138,-581.6085142008,8.31E-06,1.66E-05,8.38E-06,9999.990234375,9999.990234375,9999.990234375,28.6665471244
2018-07-01T233000_AIU-0962.ghg,07/01/2018,23:50:00,182.992,0,6000,6000,0.01,0,-4.08,0,2.95,1,10.05,1,0.07,1,0.41,,-2.6782843125,0.688024218,-0.4480280948,1.57E-02,-9999,-1.77E-12,-6.84E-14,-9999,13.9385872676,364.4968341163,369.704778575,0.1,0,538.6867307211,14.0867653342,14.2880375665,0.1,0,-9999,-9999,-9999,-9999,0,302.9086181386,301.5596433649,99463.7969620734,1.1430073603,1013.4321584412,2.53E-02,4.37E-03,1.00E-02,1395.2294905492,3858.6182917638,8.77E-03,36.1587849601,2463.3888012146,285.0915007959,1.3845493279,0.8284142766,4.69E-02,1.6141398771,4.07E-15,-1.27E-16,1.6141398771,2.3720392609,109.1067463125,30.8932536875,1.6653369658,-9999,6.79E-02,5.72E-02,6.6701014056,0.4077899022,-1.3821695239,-5.19E-02,1,73.3632396978,32,72,161,328,804,4552,5.17E-03,1.0193906603,-3.8047594796,1.0340491846,2.5028174843,1.1803647651,8.5132463085,1.1803647651,5.71E-02,1.1803647651,-9999,1,800000009,800000019,800000009,800000019,800000009,800001109,899999999,899999999,89999,89999,89,89,3,1,0,6,32,23,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,7.08E-02,3.05E-02,1.31E-02,1.24E-02,170.9131049817,7.10E-03,-9999,-3.28E-03,0.2186185539,1.47E-03,-9999,98693.5485312499,364.4928896256,369.7014295168,14.0861297014,14.2873968127,11.3865377046,96.7638438975,97.2778685582,96.2498190626,1.0280473579,2.95E-04,2.2838859544,8.1683180197,-496.9503121338,7.80E-06,1.43E-05,7.30E-06,9999.990234375,9999.990234375,9999.990234375,28.4096433649
2018-07-01T233000_AIU-0962.ghg,07/02/2018,00:00:00,183,0,5983,5983,0.01,1,-2.57,1,4.12,1,7.43,1,0.09,1,0.30,,-2.1920551894,4.3984604901,-9.93E-02,0.1003113231,-9999,1.37E-11,5.41E-13,-9999,13.9392019899,364.216070718,369.5263019562,0.2,0,549.9799839627,14.3703742063,14.5798927206,0.2,1,-9999,-9999,-9999,-9999,0,302.72473181,301.3495345283,99463.7969620734,1.1436830328,1013.5822085269,2.53E-02,6.09E-03,1.02E-02,1423.1907703614,3811.734332362,8.95E-03,37.3370924169,2388.5435620006,285.3927769452,1.4501164991,5.02E-03,9.48E-02,1.4532185869,-4.62E-14,9.83E-16,1.4532185869,2.207203025,139.8017339988,0.1982660012,3.7391050905,-9999,8.97E-02,0.1176095169,24.5018251113,0.1110121384,-0.6222521984,-2.47E-02,1,37.16465506,16,35,72,138,306,1382,9.06E-03,1.0166451769,-2.2809078078,1.0215549206,3.7403607883,1.1021379013,6.7458728338,1.1021379013,8.53E-02,1.1021379013,-9999,1,800000009,800000019,800000009,800000019,800001009,800001109,899999999,899999999,89999,89999,89,89,8,2,0,5,24,12,0,0,0,0,0,0,0,0,0,0,0,5983,0,0,0,0,0,0,5983,5983,0,0,5983,5983,5983,5983,100,6.23E-02,0.1658354107,7.06E-03,1.44E-02,147.8605878674,4.25E-02,-9999,-1.97E-03,0.1731769496,2.19E-03,-9999,98684.3621537063,364.1250430537,369.4346208969,14.369550395,14.5790922144,11.6849979585,96.7465069334,97.2614883482,96.2315277222,1.0299599675,2.95E-04,2.3897464717,8.0926654821,-483.1540983756,7.06E-06,1.34E-05,7.11E-06,9999.990234375,9999.990234375,9999.990234375,28.1995345283
